product_id,name,link,type,min_price,max_price,sold_count,image_1,image_2,image_3,image_4,image_5,min_original_price,max_original_price,product_code
1729588104862337150,"Polo Trơn Phối Viền Co Dãn 4 Chiều Thoải Mái, Thoáng Khí Form Body , Chất Liệu Cotton Cá Sấu Dáng Slimfit - Polo PL2",https://oec-api.tiktokv.com/view/product/1729588104862337150,Sp lẻ,,89000,343,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/12721df0957e4b40b2b0cc8ac353d2d2~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/b96366d63134439b91da8de12fe54b7b~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/9d8acc384b63466188a92d22d41d21a1~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/7e8730f8a5aa44e4ad6b08e9a6fff6d4~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/f1df845134ab49c8955369d05517c206~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,259000.0, 4
1729589395815696510,Bộ Quần Áo Nam Nữ Cộc Tay Mùa Hè Phối viền Chất Vải Tổ Ong Thoáng Mát thấm hút mồ hôi siêu hot - BT01 HAL store,https://oec-api.tiktokv.com/view/product/1729589395815696510,Sp lẻ,,109000,4243,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/7f624d16b1574aab9afff0635c519cff~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/05a99daa5c204e9fad44e10d6bd59875~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/46a47de880ab4d3cbcfc0a3401e50589~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/b5bdc5df325648e6b0a88c5c6b0bf7d8~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/982045c9de4a4239a3dd99fb97f9795b~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,199000.0,
1729600024877500542,"Áo Sơ Mi Đũi Nam Cổ Bẻ, Áo Sơ Mi Đũi Có Cổ Cộc Tay Túi Hộp thoáng mát, năng động -SMĐ01 HAL Store",https://oec-api.tiktokv.com/view/product/1729600024877500542,Sp lẻ,,89000,639,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/3b84e44d5c954977a880837203f72d4d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/2d6da9d502f44370999966c521bdb4e8~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/814ad8a224614c03967844f8573ef600~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/eac0dfe97ed2480e9ba7619923caa3f9~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/3a3d128a436a4e9eb8f1c758953c2ae2~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,149000.0,
1729609744624486526,"Áo Thun Nam Thể Thao Cổ Tròn Cao Cấp Vải Thun Lạnh Thông Hơi Mềm Co Dãn 4 Chiều, Mềm Mịn, Thoáng Mát - APTH03 HAL Store",https://oec-api.tiktokv.com/view/product/1729609744624486526,Sp lẻ,,79000,69,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/a604b4a9aa174223b4e2a6220fcba07b~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/d7853063c30146f7bd01480aa1d6f799~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/5d544a782042497785b414d5c174865d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/6fb55080efbd4cd588c449eb22ba86d2~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/dfaf8b8444c84b7d8722b35e8eb5d0ce~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,125000.0, 4
1729568104607615102,"Quần Boxer chéo nam, chất thun lạnh mặc cực dễ chịu",https://oec-api.tiktokv.com/view/product/1729568104607615102,Sp lẻ,,75000,24,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/991e2e8cb50d45d5ae8341abd9b50812~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,,,,,,
1729567700553402494,"Áo len nam cổ tròn dài tay form Rộng, Áo len nam rộng Sweater trẻ trung co dãn tốt,chất len to dày dặn",https://oec-api.tiktokv.com/view/product/1729567700553402494,Sp lẻ,,290000,68,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/76edd499c47b4ffaa42db2e9fe0e5460~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/95b455f37f1c430f93479239cf0e9d81~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/3955618542f4464cb7c2129db32344e9~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/fd7765a0c45441399503812e5f16fefa~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/f5176937126d4a9a90c29b222c49a232~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,,
1729609744179431550,"Áo Khoác Chống Nắng Kẻ Trắng Sọc Vai Hottrend, Áo Chống Nắng Teddy Chất Liệu Umi Thoáng Mát Dày Dặn - ACN01 HAL Store",https://oec-api.tiktokv.com/view/product/1729609744179431550,Sp lẻ,,99000,205,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/78e79e9341224363afbd0cc88584b731~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/586afebb9e1841e2815e6baf9683f112~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/6b2aade853a6446b918674ddbb300fce~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,,,165000.0,
1729632202147924094,"COMBO 3, 4 Quần Short nam chất liệu thun cotton Tổ Ong, Quần đùi nam dày dặn cao cấp co dãn thấm hút mồ hôi cực tốt - CBQN01 HAL Store",https://oec-api.tiktokv.com/view/product/1729632202147924094,Sp lẻ,150000.0,199000,636,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/628fc59ebaed4827a73a7159b5e18dda~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/dd5ccf6aa6674f0687c388c6b8ee8409~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/defa6330207140b1839ff5c23f5300d2~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/55deaf7c6943413c9eeffded89d7a151~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/84c2d22dffbd4b5194ca7145c4af4d6b~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,, 3
1729513701579131006,Polo phối cổ hoa chất liệu Cotton siêu mịn,https://oec-api.tiktokv.com/view/product/1729513701579131006,Sp lẻ,,190000,0,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/904cb91ea03246b5adf0b6c2f2729fc6~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/851207fa229141e98c12ad9ae778fd4a~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,,,,,
1729647281359980670,"[40 - 90Kg] Quần Short Nam Thể Thao Chất Vải Gió, Quần Đùi Gió Nam Thoáng Mát, Thoải Mái, Siêu Nhẹ - HAL Store QG05",https://oec-api.tiktokv.com/view/product/1729647281359980670,Sp lẻ,,79000,233,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/bcfb8df78d8b422ba7d5f291d2ae9763~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/f009c6c5db8b4ba1be9e420de2027a4e~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/5261b705c292425e99d222c3bb5decbd~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/4d9502b38ae5470fbb2a7dbe3328b89c~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/9b711b8d4901416c9318e7901dbafe6b~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,125000.0,
1729556922407422078,"Áo khoác gió lót lông cao cấp Hidoli 3 khóa ,chất gió tráng bạc chống nước cản gió,kết hợp lót lông dày dặn ấm áp",https://oec-api.tiktokv.com/view/product/1729556922407422078,Sp lẻ,,299000,182,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/d5c4cb8eb3b148938488866e3243c13a~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/9544fc8580d24e1889ceb880938d64b5~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/adaf9056d2d04a6db6b8f3cbce546f9d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/885803911fcc4038b479e605082e78c2~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/93c4e980836a41f69dfa8477c85aeb2d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,, 3
1729609438919035006,"Bộ Thể Thao Nam Kéo Khóa Form rộng Chất Liệu Poly Cotton, Phong Cách Mới Lạ, Trẻ trung - BKK01 HAL Store",https://oec-api.tiktokv.com/view/product/1729609438919035006,Sp lẻ,,159000,42,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/2cc3d28a40ca41b5b827f8becec6b87b~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/d839131b82c5476dac9c6149ead999b9~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/05b2323bea6f4575bdc17767bc3f517f~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/1f7e88963af04ce483f047c812a22251~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/ed34e86983924f53852155cd29815f43~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,290000.0,
1729711026795743358,"Quần Jogger thể thao nam vải cotton tổ ong phối họa tiết 4 gạch, Mặc thoáng dễ chịu - QDTO01 HAL Store",https://oec-api.tiktokv.com/view/product/1729711026795743358,Sp lẻ,,85000,13,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/e9b3adeec6dd4d39a02f01b1cb130426~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/fe54a81f53d747c2a92453731ae3a8f8~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/d8ec6271bc4f4bc08bdc24bad59aabe5~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/58a27407b4624c86afca318248faf389~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/4ce91011f7b04f86bf1d0aad6b5074d4~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,150000.0, 4
1729603265139411070,"Bộ Thể Thao Nam Nữ Chất Liệu Xốp Kẻ Vuông Vân Nổi Form Rộng UNISEX, Bộ Đồ Xốp Cao Cấp, Dày Dặn, trẻ trung, tôn dáng - BVX02 HAL Store",https://oec-api.tiktokv.com/view/product/1729603265139411070,Sp lẻ,,150000,1759,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/bc14115c12a24937900d2f2aea3cc91e~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/a565b4ddcf474bf982a8e2217f1d283f~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/3adfe73035fc40db98c6f255392c7cfa~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/36a087daf20e4f10bc7e451bf3a07b01~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/7a063027d5714970be7dae03eea6dbaa~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,290000.0,
1729599256585930878,Quần Short Nam Trơn Chất Xốp Thái Co Giãn Mát Mẻ Thoải Mái  - QX01 HAL Store,https://oec-api.tiktokv.com/view/product/1729599256585930878,Sp lẻ,,55000,451,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/49edc5fa803b4887804cf22ca57e598c~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/cef86fdfd0cd46beaac7c2094d8e8362~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p19-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/146d23618908499ca6ee5df6bf46d9ce~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/573db63c310243e28159b871e713d489~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/d96adeb2f35d424cbd74c372f86a3245~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,125000.0,
1729615391137237118,"Bộ Thể Thao Cộc Tay Mùa Hè Chất Liệu Xốp Vân, Nam Tính, Thể Thao, Lên form chuẩn - BXV03",https://oec-api.tiktokv.com/view/product/1729615391137237118,Sp lẻ,,150000,181,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/b847f91fb61a4f7cb6d956deac14d1a4~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/3bacb994c2cd4b2ea4a8ff8745ed03c5~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/14103d514426420d812185bbe519ada5~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/9c9285a0f7ec42f486adeaa76d88acf2~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,,279000.0,
1729570653070592126,"Áo len nam hàng Quảng châu, siêu mềm mịn, dày dặn",https://oec-api.tiktokv.com/view/product/1729570653070592126,Sp lẻ,,350000,15,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/39b997827266427cb1ee17a497ab84e9~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/2e08b607cf41449b9f6612207e913988~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/8689ac7479aa447da0ee54783c8109a7~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/4cc25888e32049b793641086d9a32556~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/b464be6467cb4f52afffff0640125f95~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,,
1729510751356946558,"Áo khoác 2 lớp, chất liệu công nghệ Phủ Nano cản gió chống thấm ngăn tia uv",https://oec-api.tiktokv.com/view/product/1729510751356946558,Sp lẻ,,135000,2273,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/e786489fb63e4c7091752055ba6cec20~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/b0ed9431205840eca170db6800d7f8e8~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/58d1bbd43f104f60b4a4b8b4ef64de91~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/d4005aa252ba40549c36234acf763763~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/04f8e87764224330ba490feb8c3a3dbf~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,180000.0, 2
1729620219355957374,"Áo Chống Nắng Nam Nữ UNISEX 1 Mặt Chất Vải Kim Cương Thông Hơi Thoáng Khí , Áo Khoác Nam Nữ Đi Nắng Co Giãn Thoải Mái Chống Tia UV Mùa Hè- ACN02",https://oec-api.tiktokv.com/view/product/1729620219355957374,Sp lẻ,,75000,93,"=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/5600a6d499aa43328c87e757e88fd3e8~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/0d01f05f9b0b4e7cb5d51dea3e7370cb~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/e09854c4e5604223b999742c456f9196~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/60c67223e6cb41e59173e1ce0df6bd00~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")","=image(""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/1ec8a35621ae4dc8acc1fe0c3d5c396b~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?from=1826719393"")",,129000.0, 1
